WJSpecID,Scientific,English,Inv,Vert,Scav,Fruits,Nectar,Seeds,PlantOther,Height_watbelowsurface,Height_wataroundsurface,Height_ground,Height_understory,Height_midhigh,Height_canopy,Height_aerial,Nocturnal_cat,PelagicSpecialist,log10SpecGenFinalMass,Diet_Breadth_Levin,Diet_breadthLevinsStanderdized,log_dietBreathLevin
2955,Megascops sanctaecatarinae,Long-tufted Screech-owl,5,5,0,0,0,0,0,0,0,5,5,0,0,0,1,0,2.25459641,2,0.833333333,-0.079181246
2935,Megascops seductus,Balsas Screech-owl,5,5,0,0,0,0,0,0,0,4,5,1,0,0,1,0,2.204119983,2,0.833333333,-0.079181246
2939,Megascops trichopsis,Whiskered Screech-owl,10,0,0,0,0,0,0,0,0,1,2,5,1,1,1,0,1.945763923,1,1,0
2948,Megascops watsonii,Tawny-bellied Screech-owl,9,1,0,0,0,0,0,0,0,2,5,3,0,0,1,0,2.11058971,1.219512195,0.963414634,-0.016186761
6444,Megastictus margaritatus,Pearly Antshrike,10,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,1.305351369,1,1,0
4773,Megatriorchis doriae,Doria's Goshawk,0,10,0,0,0,0,0,0,0,0,0,2,6,2,0,0,2.999995657,1,1,0
6883,Megaxenops parnaguae,Great Xenops,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1.397940009,1,1,0
10682,Megazosterops palauensis,Giant White-eye,4,0,0,4,2,0,0,0,0,0,4,6,0,0,0,0,1.491361694,2.777777778,0.703703704,-0.152610163
1068,Meiglyptes jugularis,Black-and-buff Woodpecker,10,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1.727378569,1,1,0
1067,Meiglyptes tristis,Buff-rumped Woodpecker,10,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,1.501059262,1,1,0
1069,Meiglyptes tukki,Buff-necked Woodpecker,10,0,0,0,0,0,0,0,0,0,3.33,3.33,3.33,0,0,0,1.725094521,1,1,0
9053,Melaenornis annamarulae,Nimba Flycatcher,10,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,1.600972896,1,1,0
9052,Melaenornis ardesiacus,Yellow-eyed Black Flycatcher,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1.462397998,1,1,0
9050,Melaenornis edolioides,Northern Black Flycatcher,10,0,0,0,0,0,0,0,0,3.33,3.33,3.33,0,0,0,0,1.487138375,1,1,0
9051,Melaenornis pammelaina,Southern Black Flycatcher,9,0,0,1,0,0,0,0,0,6,2,2,0,0,0,0,1.480006943,1.219512195,0.963414634,-0.016186761
8153,Melampitta gigantea,Greater Melampitta,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2.311753861,1,1,0
8152,Melampitta lugubris,Lesser Melampitta,8,1,0,1,0,0,0,0,0,10,0,0,0,0,0,0,1.630122643,1.515151515,0.914141414,-0.038986615
12458,Melamprosops phaeosoma,Poo-uli,9,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,1.40654018,1.219512195,0.963414634,-0.016186761
897,Melanerpes aurifrons,Golden-fronted Woodpecker,4,1,0,3,0,2,0,0,0,2,2,6,0,0,0,0,1.907250083,3.333333333,0.611111111,-0.21387982
887,Melanerpes cactorum,White-fronted Woodpecker,5,0,0,5,0,0,0,0,0,0,0,5,5,0,0,0,1.543322901,2,0.833333333,-0.079181246
877,Melanerpes candidus,White Woodpecker,2,0,0,6,0,2,0,0,0,0,5,5,0,0,0,0,2.033423755,2.272727273,0.787878788,-0.103540592
895,Melanerpes carolinus,Red-bellied Woodpecker,3,2,0,2,1,2,0,0,0,0,0,2,6,2,0,0,1.841984805,4.545454545,0.409090909,-0.388180171
884,Melanerpes chrysauchen,Golden-naped Woodpecker,6,0,0,4,0,0,0,0,0,0,0,5,5,0,0,0,1.719993826,1.923076923,0.846153846,-0.072550667
890,Melanerpes chrysogenys,Golden-cheeked Woodpecker,8,0,0,1,0,1,0,0,0,0,0,8,2,0,0,0,1.830716949,1.515151515,0.914141414,-0.038986615
885,Melanerpes cruentatus,Yellow-tufted Woodpecker,5,0,0,5,0,0,0,0,0,0,0,2,8,0,0,0,1.764176132,2,0.833333333,-0.079181246
881,Melanerpes erythrocephalus,Red-headed Woodpecker,6,1,0,0,0,2,1,0,0,2,2,6,0,0,0,0,1.854913022,2.380952381,0.76984127,-0.113598811
886,Melanerpes flavifrons,Yellow-fronted Woodpecker,3,0,0,4,0,3,0,0,0,0,5,5,0,0,0,0,1.761777538,2.941176471,0.676470588,-0.169751081
882,Melanerpes formicivorus,Acorn Woodpecker,2,0,0,1,1,6,0,0,0,0,0,4,6,0,0,0,1.901022173,2.380952381,0.76984127,-0.113598811
879,Melanerpes herminieri,Guadeloupe Woodpecker,6,0,0,2,0,2,0,0,0,0,0,2,8,0,0,0,2,2.272727273,0.787878788,-0.103540592
898,Melanerpes hoffmannii,Hoffmann's Woodpecker,5,0,0,4,1,0,0,0,0,0,2,8,0,0,0,0,1.858296525,2.380952381,0.76984127,-0.113598811
891,Melanerpes hypopolius,Grey-breasted Woodpecker,4,0,0,6,0,0,0,0,0,2,2,4,2,0,0,0,1.719331287,1.923076923,0.846153846,-0.072550667
878,Melanerpes lewis,Lewis's Woodpecker,6,0,0,0,2,2,0,0,0,0,5,5,0,0,0,0,2.024321442,2.272727273,0.787878788,-0.103540592
880,Melanerpes portoricensis,Puerto Rican Woodpecker,7,0,0,1,0,1,1,0,0,0,3,4,3,0,0,0,1.777136713,1.923076923,0.846153846,-0.072550667
883,Melanerpes pucherani,Black-cheeked Woodpecker,6,0,0,2,1,1,0,0,0,0,0,6,4,0,0,0,1.79518459,2.380952381,0.76984127,-0.113598811
19823,Melanerpes pulcher,Beautiful Woodpecker,6,0,0,4,0,0,0,0,0,0,0,5,5,0,0,0,1.719993826,1.923076923,0.846153846,-0.072550667
892,Melanerpes pygmaeus,Yucatan Woodpecker,6,0,0,3,1,0,0,0,0,0,8,2,0,0,0,0,1.588943643,2.173913043,0.804347826,-0.094556108
889,Melanerpes radiolatus,Jamaican Woodpecker,4,1,0,5,0,0,0,0,0,0,2,8,0,0,0,0,2.033423755,2.380952381,0.76984127,-0.113598811
893,Melanerpes rubricapillus,Red-crowned Woodpecker,6,0,0,3,1,0,0,0,0,0,5,5,0,0,0,0,1.718750735,2.173913043,0.804347826,-0.094556108
888,Melanerpes striatus,Hispaniolan Woodpecker,6,0,0,2,1,1,0,0,0,0,2,6,2,0,0,0,1.86569606,2.380952381,0.76984127,-0.113598811
896,Melanerpes superciliaris,West Indian Woodpecker,6,1,0,3,0,0,0,0,0,2,2,4,2,0,0,0,1.888235673,2.173913043,0.804347826,-0.094556108
894,Melanerpes uropygialis,Gila Woodpecker,4,2,0,2,1,1,0,0,0,2,2,4,2,0,0,0,1.8106357,3.846153846,0.525641026,-0.279310746
753,Melanitta fusca,White-winged Scoter,8,1,0,0,0,0,1,8,2,0,0,0,0,0,0,0,3.25531352,1.515151515,0.914141414,-0.038986615
749,Melanitta nigra,Black Scoter,7,1,0,0,0,1,1,10,0,0,0,0,0,0,0,0,3.021181027,1.923076923,0.846153846,-0.072550667
752,Melanitta perspicillata,Surf Scoter,8,0,0,0,0,1,1,10,0,0,0,0,0,0,0,0,3.039941298,1.515151515,0.914141414,-0.038986615
11733,Melanocharis arfakiana,Obscure Berrypecker,4,0,0,6,0,0,0,0,0,0,4,6,0,0,0,0,1.246005904,1.923076923,0.846153846,-0.072550667
11738,Melanocharis crassirostris,Spotted Berrypecker,4,0,0,6,0,0,0,0,0,0,0,7,3,0,0,0,1.255272505,1.923076923,0.846153846,-0.072550667
11735,Melanocharis longicauda,Lemon-breasted Berrypecker,3,0,0,7,0,0,0,0,0,0,0,8,2,0,0,0,1.077367905,1.724137931,0.879310345,-0.055857817
11734,Melanocharis nigra,Black Berrypecker,3,0,0,7,0,0,0,0,0,0,4,5,1,0,0,0,1.151063253,1.724137931,0.879310345,-0.055857817
11737,Melanocharis striativentris,Streaked Berrypecker,0,0,0,10,0,0,0,0,0,0,4,6,0,0,0,0,1.245018871,1,1,0
11736,Melanocharis versteri,Fan-tailed Berrypecker,4,0,0,6,0,0,0,0,0,2,5,2,1,0,0,0,1.166430114,1.923076923,0.846153846,-0.072550667
9958,Melanochlora sultanea,Sultan Tit,7,0,0,2,0,1,0,0,0,0,2,4,4,0,0,0,1.575187845,1.851851852,0.858024691,-0.066500214
11487,Melanocorypha bimaculata,Bimaculated Lark,5,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,1.733197265,2,0.833333333,-0.079181246
11486,Melanocorypha calandra,Calandra Lark,5,0,0,0,0,3,2,0,0,10,0,0,0,0,0,0,1.789580712,2.631578947,0.728070175,-0.137826759
11490,Melanocorypha leucoptera,White-winged Lark,5,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,1.656098202,2,0.833333333,-0.079181246
11488,Melanocorypha maxima,Tibetan Lark,2,0,0,2,0,3,3,0,0,10,0,0,0,0,0,0,1.875003354,3.846153846,0.525641026,-0.279310746
11489,Melanocorypha mongolica,Mongolian Lark,5,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,1.731910942,2,0.833333333,-0.079181246
11491,Melanocorypha yeltoniensis,Black Lark,4,0,0,0,0,5,1,0,0,10,0,0,0,0,0,0,1.777644278,2.380952381,0.76984127,-0.113598811
13098,Melanodera melanodera,White-bridled Finch,0,0,0,0,0,5,5,0,0,8,2,0,0,0,0,0,1.457881897,2,0.833333333,-0.079181246
13099,Melanodera xanthogramma,Yellow-bridled Finch,0,0,0,0,0,5,5,0,0,8,2,0,0,0,0,0,1.544935766,2,0.833333333,-0.079181246
7643,Melanodryas cucullata,Hooded Robin,8,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,1.324282455,1.470588235,0.921568627,-0.035472318
7644,Melanodryas vittata,Dusky Robin,8,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,1.424881637,1.470588235,0.921568627,-0.035472318
7055,Melanopareia elegans,Elegant Crescentchest,10,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,1.204119983,1,1,0
7057,Melanopareia maranonica,Maranon Crescentchest,10,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,1.361727836,1,1,0
7054,Melanopareia maximiliani,Olive-crowned Crescentchest,10,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,1.255272505,1,1,0
7053,Melanopareia torquata,Collared Crescentchest,10,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,1.235528447,1,1,0
299,Melanoperdix niger,Black Partridge,2,0,0,2,0,2,4,0,0,10,0,0,0,0,0,0,2.447158031,3.571428571,0.571428571,-0.243038049
9558,Melanoptila glabrirostris,Black Catbird,6,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,1.549003262,1.923076923,0.846153846,-0.072550667
13251,Melanospiza richardsoni,St Lucia Black Finch,4,0,0,2,0,3,1,0,0,7,3,0,0,0,0,0,1.320146286,3.333333333,0.611111111,-0.21387982
9560,Melanotis caerulescens,Blue Mockingbird,10,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,1.789369154,1,1,0
9561,Melanotis hypoleucus,Blue-and-white Mockingbird,8,0,0,2,0,0,0,0,0,10,0,0,0,0,0,0,1.832508913,1.470588235,0.921568627,-0.035472318
439,Meleagris gallopavo,Wild Turkey,2,0,0,2,0,2,4,0,0,9,1,0,0,0,0,0,3.762781312,3.571428571,0.571428571,-0.243038049
442,Meleagris ocellata,Ocellated Turkey,2,0,0,2,0,3,3,0,0,10,0,0,0,0,0,0,3.742332282,3.846153846,0.525641026,-0.279310746
829,Melichneutes robustus,Lyre-tailed Honeyguide,2,0,0,1,7,0,0,0,0,0,5,5,0,0,0,0,1.733999287,1.851851852,0.858024691,-0.066500214
7438,Melidectes belfordi,Belford's Melidectes,6,0,0,2,2,0,0,0,0,0,0,2,8,0,0,0,1.864154956,2.272727273,0.787878788,-0.103540592
7440,Melidectes foersteri,Huon Melidectes,5,0,0,2,3,0,0,0,0,0,0,7,3,0,0,0,1.794209116,2.631578947,0.728070175,-0.137826759
7430,Melidectes fuscus,Sooty Melidectes,4,0,0,2,4,0,0,0,0,0,6,4,0,0,0,0,1.653212514,2.777777778,0.703703704,-0.152610163
7437,Melidectes leucostephes,Vogelkop Melidectes,5,0,0,2,3,0,0,0,0,0,0,7,3,0,0,0,1.876506504,2.631578947,0.728070175,-0.137826759
7433,Melidectes nouhuysi,Short-bearded Melidectes,3,0,0,3,2,2,0,0,0,3,3,2,2,0,0,0,1.794209116,3.846153846,0.525641026,-0.279310746
7436,Melidectes ochromelas,Cinnamon-browed Melidectes,5,0,0,2,3,0,0,0,0,0,0,6,4,0,0,0,1.799340549,2.631578947,0.728070175,-0.137826759
7434,Melidectes princeps,Long-bearded Melidectes,5,0,0,2,3,0,0,0,0,0,6,4,0,0,0,0,1.62324929,2.631578947,0.728070175,-0.137826759
7439,Melidectes rufocrissalis,Yellow-browed Melidectes,6,0,0,2,2,0,0,0,0,0,0,7,3,0,0,0,1.854913022,2.272727273,0.787878788,-0.103540592
7442,Melidectes sclateri,San Cristobal Melidectes,6,0,0,0,4,0,0,0,0,0,0,7,3,0,0,0,1.824581376,1.923076923,0.846153846,-0.072550667
7441,Melidectes torquatus,Ornate Melidectes,6,0,0,2,2,0,0,0,0,0,2,5,3,0,0,0,1.652536419,2.272727273,0.787878788,-0.103540592
7432,Melidectes whitemanensis,Bismarck Melidectes,4,0,0,0,6,0,0,0,0,0,0,8,2,0,0,0,1.681241237,1.923076923,0.846153846,-0.072550667
1617,Melidora macrorrhina,Hook-billed Kingfisher,6,4,0,0,0,0,0,0,0,9,1,0,0,0,0,0,1.986771734,1.923076923,0.846153846,-0.072550667
4708,Melierax canorus,Pale Chanting-goshawk,1,8,1,0,0,0,0,0,0,8,1,1,0,0,0,0,2.821723092,1.515151515,0.914141414,-0.038986615
4709,Melierax gabar,Gabar Goshawk,1,9,0,0,0,0,0,0,0,0,0,3.33,3.33,3.33,0,0,2.229297794,1.219512195,0.963414634,-0.016186761
4706,Melierax metabates,Dark Chanting-goshawk,1,8,1,0,0,0,0,0,0,6,2,2,0,0,0,0,2.82900127,1.515151515,0.914141414,-0.038986615
4707,Melierax poliopterus,Eastern Chanting-goshawk,1,9,0,0,0,0,0,0,0,8,1,1,0,0,0,0,2.799257819,1.219512195,0.963414634,-0.016186761
830,Melignomon eisentrauti,Yellow-footed Honeyguide,4,0,0,3,0,3,0,0,0,0,0,5,5,0,0,0,1.383815366,2.941176471,0.676470588,-0.169751081
831,Melignomon zenkeri,Zenker's Honeyguide,10,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1.372912003,1,1,0
7337,Melilestes megarhynchus,Long-billed Honeyeater,4,2,0,1,3,0,0,0,0,0,3,7,0,0,0,0,1.641077313,3.333333333,0.611111111,-0.21387982
7365,Meliphaga albilineata,White-lined Honeyeater,4,0,0,2,2,2,0,0,0,0,2,4,4,0,0,0,1.374565061,3.571428571,0.571428571,-0.243038049
7355,Meliphaga albonotata,Scrub Honeyeater,4,0,0,2,4,0,0,0,0,0,7,3,0,0,0,0,1.350248018,2.777777778,0.703703704,-0.152610163
7357,Meliphaga analoga,Mimic Honeyeater,3,0,0,3,2,2,0,0,0,0,0,7,3,0,0,0,1.333850145,3.846153846,0.525641026,-0.279310746
7356,Meliphaga aruensis,Puff-backed Honeyeater,3,0,0,4,2,1,0,0,0,0,7,3,0,0,0,0,1.418301291,3.333333333,0.611111111,-0.21387982
7363,Meliphaga flavirictus,Yellow-gaped Honeyeater,4,0,0,3,3,0,0,0,0,0,0,2,8,0,0,0,1.267171728,2.941176471,0.676470588,-0.169751081
7359,Meliphaga gracilis,Graceful Honeyeater,4,0,0,3,3,0,0,0,0,0,2,4,4,0,0,0,1.175511813,2.941176471,0.676470588,-0.169751081
7364,Meliphaga lewinii,Lewin's Honeyeater,2,0,0,5,3,0,0,0,0,0,2,4,4,0,0,0,1.526080692,2.631578947,0.728070175,-0.137826759
7353,Meliphaga mimikae,Mottle-breasted Honeyeater,3,0,0,4,3,0,0,0,0,0,7,3,0,0,0,0,1.42975228,2.941176471,0.676470588,-0.169751081
7352,Meliphaga montana,Forest Honeyeater,4,0,0,4,0,2,0,0,0,0,5,5,0,0,0,0,1.447623098,2.777777778,0.703703704,-0.152610163
7362,Meliphaga notata,Yellow-spotted Honeyeater,3,0,0,3,2,2,0,0,0,0,2,6,2,0,0,0,1.422261451,3.846153846,0.525641026,-0.279310746
7354,Meliphaga orientalis,Hill-forest Honeyeater,3,0,0,1,6,0,0,0,0,0,0,3,7,0,0,0,1.257438567,2.173913043,0.804347826,-0.094556108
7366,Meliphaga reticulata,Streaky-breasted Honeyeater,4,0,0,1,5,0,0,0,0,0,0,7,3,0,0,0,1.372175286,2.380952381,0.76984127,-0.113598811
7358,Meliphaga vicina,Tagula Honeyeater,3,0,0,3,3,1,0,0,0,0,8,2,0,0,0,0,1.372175286,3.571428571,0.571428571,-0.243038049
7445,Melipotes ater,Spangled Honeyeater,0,0,0,10,0,0,0,0,0,0,0,2,8,0,0,0,1.711807229,1,1,0
7444,Melipotes fumigatus,Smoky Honeyeater,2,0,0,7,0,0,1,0,0,0,0,8,2,0,0,0,1.767897616,1.851851852,0.858024691,-0.066500214
7443,Melipotes gymnops,Arfak Honeyeater,1,0,0,9,0,0,0,0,0,0,2,2,6,0,0,0,1.698970004,1.219512195,0.963414634,-0.016186761
7396,Melithreptus affinis,Black-headed Honeyeater,7,0,0,1,2,0,0,0,0,0,4,2,4,0,0,0,1.176091259,1.851851852,0.858024691,-0.066500214
7397,Melithreptus albogularis,White-throated Honeyeater,7,0,0,0,3,0,0,0,0,0,0,3,7,0,0,0,1.042575512,1.724137931,0.879310345,-0.055857817
7402,Melithreptus brevirostris,Brown-headed Honeyeater,5,1,0,0,4,0,0,0,0,0.5,0.5,3,6,0,0,0,1.100370545,2.380952381,0.76984127,-0.113598811
7398,Melithreptus gularis,Black-chinned Honeyeater,4,0,0,0,5,1,0,0,0,1,1,3,5,0,0,0,1.288696261,2.380952381,0.76984127,-0.113598811
7395,Melithreptus lunatus,White-naped Honeyeater,7,0,0,0,3,0,0,0,0,0,0,3,7,0,0,0,1.146438135,1.724137931,0.879310345,-0.055857817
7401,Melithreptus validirostris,Strong-billed Honeyeater,7,0,0,1,2,0,0,0,0,0,1,8,1,0,0,0,1.394451681,1.851851852,0.858024691,-0.066500214
7407,Melitograis gilolensis,White-streaked Friarbird,5,0,0,1,4,0,0,0,0,0,4,4,2,0,0,0,1.73239376,2.380952381,0.76984127,-0.113598811
2797,Mellisuga helenae,Bee Hummingbird,1,0,0,0,9,0,0,0,0,0,7,3,0,0,0,0,0.342422681,1.219512195,0.963414634,-0.016186761
2798,Mellisuga minima,Vervain Hummingbird,0,0,0,0,10,0,0,0,0,0,7,3,0,0,0,0,0.380211242,1,1,0
10768,Melocichla mentalis,Moustached Grass-warbler,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1.521138084,1,1,0
12462,Melophus lathami,Crested Bunting,3,0,0,0,0,7,0,0,0,10,0,0,0,0,0,0,1.340444115,1.724137931,0.879310345,-0.055857817
2089,Melopsittacus undulatus,Budgerigar,0,0,0,0,0,10,0,0,0,6,4,0,0,0,0,0,1.462248215,1,1,0
13214,Melopyrrha nigra,Cuban Bullfinch,4,0,0,2,0,3,1,0,0,0,3,7,0,0,0,0,1.172602931,3.333333333,0.611111111,-0.21387982
12521,Melospiza georgiana,Swamp Sparrow,4,0,0,3,0,3,0,0,0,10,0,0,0,0,0,0,1.206825876,2.941176471,0.676470588,-0.169751081
12519,Melospiza lincolnii,Lincoln's Sparrow,5,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,1.220108088,2,0.833333333,-0.079181246
12517,Melospiza melodia,Song Sparrow,4,0,0,3,0,3,0,0,0,7,3,0,0,0,0,0,1.340642378,2.941176471,0.676470588,-0.169751081
12611,Melozone biarcuata,Prevost's Ground-sparrow,4,0,0,2,0,3,1,0,0,9,1,0,0,0,0,0,1.485721426,3.333333333,0.611111111,-0.21387982
19572,Melozone cabanisi,Cabanis's Ground Sparrow,4,0,0,2,0,3,1,0,0,6,4,0,0,0,0,0,1.447158031,3.333333333,0.611111111,-0.21387982
12609,Melozone kieneri,Rusty-crowned Ground-sparrow,4,0,0,2,0,3,1,0,0,10,0,0,0,0,0,0,1.587710965,3.333333333,0.611111111,-0.21387982
12612,Melozone leucotis,White-eared Ground-sparrow,4,0,0,2,0,3,1,0,0,7,3,0,0,0,0,0,1.600972896,3.333333333,0.611111111,-0.21387982
7182,Menura alberti,Albert's Lyrebird,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2.967547976,1,1,0
7183,Menura novaehollandiae,Superb Lyrebird,8,1,0,0,0,1,0,0,0,10,0,0,0,0,0,0,2.987943196,1.515151515,0.914141414,-0.038986615
646,Merganetta armata,Torrent Duck,9,1,0,0,0,0,0,4,6,0,0,0,0,0,0,0,2.600776929,1.219512195,0.963414634,-0.016186761
761,Mergellus albellus,Smew,7,2,0,0,0,0,1,10,0,0,0,0,0,0,0,0,2.784296267,1.851851852,0.858024691,-0.066500214
767,Mergus merganser,Common Merganser,1,9,0,0,0,0,0,8,2,0,0,0,0,0,0,0,3.161673399,1.219512195,0.963414634,-0.016186761
763,Mergus octosetaceus,Brazilian Merganser,4,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2.992553518,1.923076923,0.846153846,-0.072550667
764,Mergus serrator,Red-breasted Merganser,2,7,0,0,0,0,1,8,2,0,0,0,0,0,0,0,3.006538775,1.851851852,0.858024691,-0.066500214
766,Mergus squamatus,Scaly-sided Merganser,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3.09131516,1,1,0
1655,Meropogon forsteni,Purple-bearded Bee-eater,10,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,1.740362689,1,1,0
1666,Merops albicollis,White-throated Bee-eater,10,0,0,0,0,0,0,0,0,2,7,1,0,0,0,0,1.413299764,1,1,0
1674,Merops apiaster,European Bee-eater,10,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,1.752816431,1,1,0
1668,Merops boehmi,Boehm's Bee-eater,10,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,1.220108088,1,1,0
1664,Merops breweri,Black-headed Bee-eater,10,0,0,0,0,0,0,0,0,2,5,3,0,0,0,0,1.696705781,1,1,0
1659,Merops bullockoides,White-fronted Bee-eater,10,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,1.541579244,1,1,0
1658,Merops bulocki,Red-throated Bee-eater,10,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,1.36361198,1,1,0
1656,Merops gularis,Black Bee-eater,10,0,0,0,0,0,0,0,0,0,4,5,0,1,0,0,1.436162647,1,1,0
1663,Merops hirundineus,Swallow-tailed Bee-eater,10,0,0,0,0,0,0,0,0,0,0,1,7,2,0,0,1.336459734,1,1,0
1675,Merops leschenaulti,Chestnut-headed Bee-eater,10,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1.434568904,1,1,0
1677,Merops malimbicus,Rosy Bee-eater,10,0,0,0,0,0,0,0,0,1,1,1,1,6,0,0,1.702171951,1,1,0
1657,Merops muelleri,Blue-headed Bee-eater,10,0,0,0,0,0,0,0,0,0,6,3,0,1,0,0,1.352182518,1,1,0
19847,Merops nubicoides,Southern Carmine Bee-eater,10,0,0,0,0,0,0,0,0,2,1,1,1,5,0,0,1.627365857,1,1,0
1678,Merops nubicus,Northern Carmine Bee-eater,10,0,0,0,0,0,0,0,0,2,1,1,1,5,0,0,1.627365857,1,1,0
1662,Merops oreobates,Cinnamon-chested Bee-eater,10,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,1.379486814,1,1,0
1667,Merops orientalis,Little Green Bee-eater,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1.170261715,1,1,0
1673,Merops ornatus,Rainbow Bee-eater,10,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1.469822016,1,1,0
1670,Merops persicus,Blue-cheeked Bee-eater,10,0,0,0,0,0,0,0,0,0,4,5,0,1,0,0,1.692846919,1,1,0
1672,Merops philippinus,Blue-tailed Bee-eater,10,0,0,0,0,0,0,0,0,0,4,5,0,1,0,0,1.531478917,1,1,0
1660,Merops pusillus,Little Bee-eater,10,0,0,0,0,0,0,0,0,0,6,2,2,0,0,0,1.178976947,1,1,0
1665,Merops revoilii,Somali Bee-eater,10,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,1.11058971,1,1,0
1671,Merops superciliosus,Madagascar Bee-eater,10,0,0,0,0,0,0,0,0,0,4,5,0,1,0,0,1.58546073,1,1,0
1661,Merops variegatus,Blue-breasted Bee-eater,10,0,0,0,0,0,0,0,0,1,6,1,2,0,0,0,1.352182518,1,1,0
1669,Merops viridis,Blue-throated Bee-eater,10,0,0,0,0,0,0,0,0,1,3,6,0,0,0,0,1.541579244,1,1,0
7049,Merulaxis ater,Slaty Bristlefront,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1.544440137,1,1,0
7050,Merulaxis stresemanni,Stresemann's Bristlefront,10,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,1.568201724,1,1,0
5298,Mesembrinibis cayennensis,Green Ibis,8,0,0,0,0,0,2,0,4,6,0,0,0,0,0,0,2.878521796,1.470588235,0.921568627,-0.035472318
3954,Mesitornis unicolor,Brown Mesite,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2.170261715,1,1,0
3953,Mesitornis variegatus,White-breasted Mesite,8,0,0,0,0,2,0,0,0,5,5,0,0,0,0,0,2.053078443,1.470588235,0.921568627,-0.035472318
5237,Mesophoyx intermedia,Intermediate Egret,2,8,0,0,0,0,0,0,8,2,0,0,0,0,0,0,2.661651806,1.470588235,0.921568627,-0.035472318
926,Mesopicos elliotii,Elliot's Woodpecker,10,0,0,0,0,0,0,0,0,0,3.33,3.33,3.33,0,0,0,1.57054294,1,1,0
927,Mesopicos goertae,Grey Woodpecker,9,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,1.648164779,1.219512195,0.963414634,-0.016186761
929,Mesopicos griseocephalus,Olive Woodpecker,10,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,1.611617111,1,1,0
8510,Metabolus rugensis,Chuuk Monarch,6,4,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1.716003344,1.923076923,0.846153846,-0.072550667
2753,Metallura aeneocauda,Scaled Metaltail,1,0,0,0,9,0,0,0,0,0,9,1,0,0,0,0,0.716003344,1.219512195,0.963414634,-0.016186761
2749,Metallura baroni,Violet-throated Metaltail,0,0,0,0,10,0,0,0,0,0,2,7,1,0,0,0,0.633468456,1,1,0
2752,Metallura eupogon,Fire-throated Metaltail,0,0,0,0,10,0,0,0,0,0,3,4,3,0,0,0,0.662757832,1,1,0
2756,Metallura iracunda,Perija Metaltail,0,0,0,0,10,0,0,0,0,0,1,6,3,0,0,0,0.58546073,1,1,0
2750,Metallura odomae,Neblina Metaltail,1,0,0,0,9,0,0,0,0,0,3,3,3,1,0,0,0.707570176,1.219512195,0.963414634,-0.016186761
2754,Metallura phoebe,Black Metaltail,0,0,0,0,10,0,0,0,0,0,3,4,3,0,0,0,0.73239376,1,1,0
2751,Metallura theresiae,Coppery Metaltail,0,0,0,0,10,0,0,0,0,0,3,4,3,0,0,0,0.69019608,1,1,0
2755,Metallura tyrianthina,Tyrian Metaltail,1,0,0,0,9,0,0,0,0,0,1,6,3,0,0,0,0.579783597,1.219512195,0.963414634,-0.016186761
2744,Metallura williami,Viridian Metaltail,0,0,0,0,10,0,0,0,0,0,3,6,1,0,0,0,0.653212514,1,1,0
